variable,bin,count,count_distr,good,bad,badprob,woe,bin_iv,total_iv,breaks,is_special_values,variable_name
utilization_PL,"[0.7000000000000001,inf)",13679,0.06700465344109723,13291,388,0.028364646538489656,-0.060847892374882445,0.00024111389474710566,0.003093681800927969,inf,False,utilization_PL
max_credit_overdue_days,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,max_credit_overdue_days
avg_credit_age_years,"[-inf,0.8000000000000003)",12052,0.059035023267205486,11801,251,0.02082641885164288,-0.3774974520707879,0.007074071289081022,0.021711087434082003,0.8000000000000003,False,avg_credit_age_years
avg_credit_age_years,"[0.8000000000000003,1.9000000000000006)",34180,0.167425912319373,33353,827,0.02419543592744295,-0.2241091458736799,0.0075790942488474875,0.021711087434082003,1.9000000000000006,False,avg_credit_age_years
avg_credit_age_years,"[1.9000000000000006,3.200000000000001)",84287,0.41286798922361007,81748,2539,0.030123269306061434,0.0011181194994288855,5.164352220098763e-07,0.021711087434082003,3.200000000000001,False,avg_credit_age_years
avg_credit_age_years,"[3.200000000000001,inf)",73631,0.3606710751898114,71105,2526,0.03430620255055615,0.13546852752681654,0.007057405460931483,0.021711087434082003,inf,False,avg_credit_age_years
active_pl,"[-inf,1.0)",65850,0.32255694342395297,63872,1978,0.030037965072133636,-0.0018056860653013907,1.0508057094033364e-06,0.0006491897596304076,1.0,False,active_pl
active_pl,"[1.0,2.0)",90443,0.44302228753367623,87776,2667,0.029488185929259312,-0.020844708132138682,0.00019061995855730726,0.0006491897596304076,2.0,False,active_pl
active_pl,"[2.0,3.0)",29734,0.14564780798432525,28792,942,0.031680904015605034,0.05314158624067341,0.00042174599514420907,0.0006491897596304076,3.0,False,active_pl
active_pl,"[3.0,inf)",18123,0.08877296105804555,17567,556,0.03067924736522651,0.019980034660376265,3.577300021948793e-05,0.0006491897596304076,inf,False,active_pl
registration_years,"[-inf,7.0)",61226,0.29990693117805534,59581,1645,0.026867670597458596,-0.11660718565952868,0.003861917262882518,0.006311944672630332,7.0,False,registration_years
registration_years,"[7.0,10.0)",22263,0.1090521675238795,21618,645,0.028971836679692765,-0.0390421017571988,0.00016321160838125357,0.006311944672630332,10.0,False,registration_years
registration_years,"[10.0,inf)",120661,0.5910409012980652,116808,3853,0.0319324388161875,0.061309665867934474,0.002286815801366561,0.006311944672630332,inf,False,registration_years
credit_prolongation_count,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,credit_prolongation_count
PL_cnt_30dpd_l12m,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,PL_cnt_30dpd_l12m
approval_rate,"[-inf,0.5199999999999998)",50686,0.248278226794024,49286,1400,0.027621039340251747,-0.08817866701630277,0.001852520515433749,0.04899679379543339,0.5199999999999998,False,approval_rate
approval_rate,"[0.5199999999999998,0.6399999999999998)",14182,0.06946852804310556,13618,564,0.03976872091383444,0.28889568687832373,0.006655137402752448,0.04899679379543339,0.6399999999999998,False,approval_rate
approval_rate,"[0.6399999999999998,0.6799999999999997)",15437,0.07561596865050209,14957,480,0.031094124506056878,0.03384056866578695,8.798494429076692e-05,0.04899679379543339,0.6799999999999997,False,approval_rate
approval_rate,"[0.6799999999999997,0.9599999999999996)",30572,0.14975263286798923,29235,1337,0.04373282742378647,0.38805083791534917,0.027163483341348632,0.04899679379543339,0.9599999999999996,False,approval_rate
approval_rate,"[0.9599999999999996,inf)",93273,0.45688464364437914,90911,2362,0.025323512699280605,-0.17738312676492204,0.01323766759160779,0.04899679379543339,inf,False,approval_rate
total_30dpd_l1m,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,total_30dpd_l1m
PL_max_dpd_l3m,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,PL_max_dpd_l3m
total_debt_HL,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,total_debt_HL
on_us_cnt_60dpd,"[-inf,inf)",204150,1.0,198007,6143,0.03009061964241979,0.0,0.0,0.0,inf,False,on_us_cnt_60dpd
active_cc,"[-inf,1.0)",76317,0.3738280675973549,74079,2238,0.029325052085380714,-0.026560320013815822,0.00026045124589759285,0.0023282989097240855,1.0,False,active_cc
active_cc,"[1.0,2.0)",88461,0.43331373989713445,85847,2614,0.029549745085404866,-0.018695865436760547,0.00015013512009053295,0.0023282989097240855,2.0,False,active_cc
active_cc,"[2.0,3.0)",23789,0.11652706343374969,23034,755,0.031737357602253144,0.05498024644334885,0.0003614895027448489,0.0023282989097240855,3.0,False,active_cc
active_cc,"[3.0,inf)",15583,0.07633112907176096,15047,536,0.03439645767823911,0.13818940773510072,0.001556223040991111,0.0023282989097240855,inf,False,active_cc
num_cancelled,"[-inf,1.0)",126909,0.6216458486407054,122937,3972,0.0312980166891237,0.040586878572365925,0.0010437981157757625,0.0031096385496351044,1.0,False,num_cancelled
num_cancelled,"[1.0,2.0)",34939,0.17114376683810922,33929,1010,0.02890752454277455,-0.04133061364220734,0.0002867413362302388,0.0031096385496351044,2.0,False,num_cancelled
num_cancelled,"[2.0,inf)",42302,0.2072103845211854,41141,1161,0.027445510850550803,-0.09473432703402217,0.0017790990976291033,0.0031096385496351044,inf,False,num_cancelled
credit_goods_ratio,"[-inf,1.07)",79014,0.38703894195444527,76842,2172,0.027488799453261447,-0.09311380217712376,0.0032128001642173693,0.009863914736731415,1.07,False,credit_goods_ratio
credit_goods_ratio,"[1.07,1.1900000000000002)",64670,0.31677687974528534,62724,1946,0.03009123241070048,2.0995668205120428e-05,1.3964235470256774e-10,0.009863914736731415,1.1900000000000002,False,credit_goods_ratio
credit_goods_ratio,"[1.1900000000000002,1.2200000000000002)",26343,0.12903747244673033,25380,963,0.036556200888281515,0.20132583195292383,0.005755202813597096,0.009863914736731415,1.2200000000000002,False,credit_goods_ratio
credit_goods_ratio,"[1.2200000000000002,1.3800000000000003)",22030,0.10791084986529513,21376,654,0.029686790739900135,-0.013927563455996552,2.0795787299576044e-05,0.009863914736731415,1.3800000000000003,False,credit_goods_ratio
credit_goods_ratio,"[1.3800000000000003,inf)",12093,0.059235855988243935,11685,408,0.033738526420243116,0.1181950888543803,0.0008751158319750176,0.009863914736731415,inf,False,credit_goods_ratio
max_dpd_l12m,"[-inf,30.0)",193305,0.9468772961058045,187716,5589,0.028912857918832933,-0.04114064065689547,0.00157202663128418,0.02263123240894717,30.0,False,max_dpd_l12m
